GRID,VERSION,ZONE,SHORTNAME,TILE,EXTENT,EASTINGLL,NORTHINGLL,COVERSLAND,wui_name
Equi7Grid,V14,Europe,E7G_EU,E043N014T1,100000,4300000,1400000,1,X0043_Y0084
Equi7Grid,V14,Europe,E7G_EU,E043N013T1,100000,4300000,1300000,1,X0043_Y0085
Equi7Grid,V14,Europe,E7G_EU,E043N012T1,100000,4300000,1200000,1,X0043_Y0086
Equi7Grid,V14,Europe,E7G_EU,E043N011T1,100000,4300000,1100000,1,X0043_Y0087
Equi7Grid,V14,Europe,E7G_EU,E044N032T1,100000,4400000,3200000,1,X0044_Y0066
Equi7Grid,V14,Europe,E7G_EU,E044N031T1,100000,4400000,3100000,1,X0044_Y0067
Equi7Grid,V14,Europe,E7G_EU,E044N022T1,100000,4400000,2200000,1,X0044_Y0076
Equi7Grid,V14,Europe,E7G_EU,E044N021T1,100000,4400000,2100000,1,X0044_Y0077
Equi7Grid,V14,Europe,E7G_EU,E044N020T1,100000,4400000,2000000,1,X0044_Y0078
Equi7Grid,V14,Europe,E7G_EU,E044N019T1,100000,4400000,1900000,1,X0044_Y0079
Equi7Grid,V14,Europe,E7G_EU,E044N018T1,100000,4400000,1800000,1,X0044_Y0080
Equi7Grid,V14,Europe,E7G_EU,E044N017T1,100000,4400000,1700000,1,X0044_Y0081
Equi7Grid,V14,Europe,E7G_EU,E044N016T1,100000,4400000,1600000,1,X0044_Y0082
Equi7Grid,V14,Europe,E7G_EU,E044N015T1,100000,4400000,1500000,1,X0044_Y0083
Equi7Grid,V14,Europe,E7G_EU,E044N014T1,100000,4400000,1400000,1,X0044_Y0084
Equi7Grid,V14,Europe,E7G_EU,E044N013T1,100000,4400000,1300000,1,X0044_Y0085
Equi7Grid,V14,Europe,E7G_EU,E044N012T1,100000,4400000,1200000,1,X0044_Y0086
Equi7Grid,V14,Europe,E7G_EU,E044N011T1,100000,4400000,1100000,1,X0044_Y0087
