GRID,VERSION,ZONE,SHORTNAME,TILE,EXTENT,EASTINGLL,NORTHINGLL,COVERSLAND,wui_name
Equi7Grid,V14,Northamerica,E7G_NA,E060N071T1,100000,6000000,7100000,1,X0060_Y0027
Equi7Grid,V14,Northamerica,E7G_NA,E060N070T1,100000,6000000,7000000,1,X0060_Y0028
Equi7Grid,V14,Northamerica,E7G_NA,E060N069T1,100000,6000000,6900000,1,X0060_Y0029
Equi7Grid,V14,Northamerica,E7G_NA,E060N068T1,100000,6000000,6800000,1,X0060_Y0030
Equi7Grid,V14,Northamerica,E7G_NA,E060N067T1,100000,6000000,6700000,1,X0060_Y0031
Equi7Grid,V14,Northamerica,E7G_NA,E060N066T1,100000,6000000,6600000,1,X0060_Y0032
Equi7Grid,V14,Northamerica,E7G_NA,E060N065T1,100000,6000000,6500000,1,X0060_Y0033
Equi7Grid,V14,Northamerica,E7G_NA,E060N064T1,100000,6000000,6400000,1,X0060_Y0034
Equi7Grid,V14,Northamerica,E7G_NA,E060N063T1,100000,6000000,6300000,1,X0060_Y0035
Equi7Grid,V14,Northamerica,E7G_NA,E060N062T1,100000,6000000,6200000,1,X0060_Y0036
Equi7Grid,V14,Northamerica,E7G_NA,E060N061T1,100000,6000000,6100000,1,X0060_Y0037
Equi7Grid,V14,Northamerica,E7G_NA,E060N060T1,100000,6000000,6000000,1,X0060_Y0038
Equi7Grid,V14,Northamerica,E7G_NA,E060N059T1,100000,6000000,5900000,1,X0060_Y0039
Equi7Grid,V14,Northamerica,E7G_NA,E060N058T1,100000,6000000,5800000,1,X0060_Y0040
Equi7Grid,V14,Northamerica,E7G_NA,E060N057T1,100000,6000000,5700000,1,X0060_Y0041
Equi7Grid,V14,Northamerica,E7G_NA,E060N056T1,100000,6000000,5600000,1,X0060_Y0042
Equi7Grid,V14,Northamerica,E7G_NA,E060N055T1,100000,6000000,5500000,1,X0060_Y0043
Equi7Grid,V14,Northamerica,E7G_NA,E060N054T1,100000,6000000,5400000,1,X0060_Y0044
Equi7Grid,V14,Northamerica,E7G_NA,E060N053T1,100000,6000000,5300000,1,X0060_Y0045
Equi7Grid,V14,Northamerica,E7G_NA,E060N042T1,100000,6000000,4200000,1,X0060_Y0056
Equi7Grid,V14,Northamerica,E7G_NA,E060N041T1,100000,6000000,4100000,1,X0060_Y0057
Equi7Grid,V14,Northamerica,E7G_NA,E060N040T1,100000,6000000,4000000,1,X0060_Y0058
Equi7Grid,V14,Northamerica,E7G_NA,E060N039T1,100000,6000000,3900000,1,X0060_Y0059
Equi7Grid,V14,Northamerica,E7G_NA,E060N038T1,100000,6000000,3800000,1,X0060_Y0060
Equi7Grid,V14,Northamerica,E7G_NA,E060N037T1,100000,6000000,3700000,1,X0060_Y0061
Equi7Grid,V14,Northamerica,E7G_NA,E060N036T1,100000,6000000,3600000,1,X0060_Y0062
Equi7Grid,V14,Northamerica,E7G_NA,E060N035T1,100000,6000000,3500000,1,X0060_Y0063
Equi7Grid,V14,Northamerica,E7G_NA,E060N034T1,100000,6000000,3400000,1,X0060_Y0064
Equi7Grid,V14,Northamerica,E7G_NA,E061N080T1,100000,6100000,8000000,1,X0061_Y0018
Equi7Grid,V14,Northamerica,E7G_NA,E061N079T1,100000,6100000,7900000,1,X0061_Y0019
Equi7Grid,V14,Northamerica,E7G_NA,E061N078T1,100000,6100000,7800000,1,X0061_Y0020
Equi7Grid,V14,Northamerica,E7G_NA,E061N077T1,100000,6100000,7700000,1,X0061_Y0021
Equi7Grid,V14,Northamerica,E7G_NA,E061N076T1,100000,6100000,7600000,1,X0061_Y0022
Equi7Grid,V14,Northamerica,E7G_NA,E061N075T1,100000,6100000,7500000,1,X0061_Y0023
Equi7Grid,V14,Northamerica,E7G_NA,E061N074T1,100000,6100000,7400000,1,X0061_Y0024
Equi7Grid,V14,Northamerica,E7G_NA,E061N073T1,100000,6100000,7300000,1,X0061_Y0025
Equi7Grid,V14,Northamerica,E7G_NA,E061N072T1,100000,6100000,7200000,1,X0061_Y0026
Equi7Grid,V14,Northamerica,E7G_NA,E061N071T1,100000,6100000,7100000,1,X0061_Y0027
Equi7Grid,V14,Northamerica,E7G_NA,E061N070T1,100000,6100000,7000000,1,X0061_Y0028
Equi7Grid,V14,Northamerica,E7G_NA,E061N069T1,100000,6100000,6900000,1,X0061_Y0029
Equi7Grid,V14,Northamerica,E7G_NA,E061N068T1,100000,6100000,6800000,1,X0061_Y0030
Equi7Grid,V14,Northamerica,E7G_NA,E061N067T1,100000,6100000,6700000,1,X0061_Y0031
Equi7Grid,V14,Northamerica,E7G_NA,E061N066T1,100000,6100000,6600000,1,X0061_Y0032
Equi7Grid,V14,Northamerica,E7G_NA,E061N065T1,100000,6100000,6500000,1,X0061_Y0033
Equi7Grid,V14,Northamerica,E7G_NA,E061N064T1,100000,6100000,6400000,1,X0061_Y0034
