GRID,VERSION,ZONE,SHORTNAME,TILE,EXTENT,EASTINGLL,NORTHINGLL,COVERSLAND,wui_name
Equi7Grid,V14,Africa,E7G_AF,E024N085T1,100000,2400000,8500000,1,X0024_Y0013
Equi7Grid,V14,Africa,E7G_AF,E024N084T1,100000,2400000,8400000,1,X0024_Y0014
Equi7Grid,V14,Africa,E7G_AF,E024N083T1,100000,2400000,8300000,1,X0024_Y0015
Equi7Grid,V14,Africa,E7G_AF,E024N082T1,100000,2400000,8200000,1,X0024_Y0016
Equi7Grid,V14,Africa,E7G_AF,E024N081T1,100000,2400000,8100000,1,X0024_Y0017
Equi7Grid,V14,Africa,E7G_AF,E024N080T1,100000,2400000,8000000,1,X0024_Y0018
Equi7Grid,V14,Africa,E7G_AF,E024N079T1,100000,2400000,7900000,1,X0024_Y0019
Equi7Grid,V14,Africa,E7G_AF,E024N078T1,100000,2400000,7800000,1,X0024_Y0020
Equi7Grid,V14,Africa,E7G_AF,E024N077T1,100000,2400000,7700000,1,X0024_Y0021
Equi7Grid,V14,Africa,E7G_AF,E024N076T1,100000,2400000,7600000,1,X0024_Y0022
Equi7Grid,V14,Africa,E7G_AF,E024N075T1,100000,2400000,7500000,1,X0024_Y0023
Equi7Grid,V14,Africa,E7G_AF,E024N074T1,100000,2400000,7400000,1,X0024_Y0024
Equi7Grid,V14,Africa,E7G_AF,E024N073T1,100000,2400000,7300000,1,X0024_Y0025
Equi7Grid,V14,Africa,E7G_AF,E024N072T1,100000,2400000,7200000,1,X0024_Y0026
Equi7Grid,V14,Africa,E7G_AF,E024N071T1,100000,2400000,7100000,1,X0024_Y0027
Equi7Grid,V14,Africa,E7G_AF,E024N070T1,100000,2400000,7000000,1,X0024_Y0028
Equi7Grid,V14,Africa,E7G_AF,E024N069T1,100000,2400000,6900000,1,X0024_Y0029
Equi7Grid,V14,Africa,E7G_AF,E024N068T1,100000,2400000,6800000,1,X0024_Y0030
Equi7Grid,V14,Africa,E7G_AF,E024N067T1,100000,2400000,6700000,1,X0024_Y0031
Equi7Grid,V14,Africa,E7G_AF,E024N066T1,100000,2400000,6600000,1,X0024_Y0032
Equi7Grid,V14,Africa,E7G_AF,E024N065T1,100000,2400000,6500000,1,X0024_Y0033
Equi7Grid,V14,Africa,E7G_AF,E024N064T1,100000,2400000,6400000,1,X0024_Y0034
Equi7Grid,V14,Africa,E7G_AF,E024N063T1,100000,2400000,6300000,1,X0024_Y0035
Equi7Grid,V14,Africa,E7G_AF,E024N062T1,100000,2400000,6200000,1,X0024_Y0036
Equi7Grid,V14,Africa,E7G_AF,E024N061T1,100000,2400000,6100000,1,X0024_Y0037
Equi7Grid,V14,Africa,E7G_AF,E024N060T1,100000,2400000,6000000,1,X0024_Y0038
Equi7Grid,V14,Africa,E7G_AF,E024N059T1,100000,2400000,5900000,1,X0024_Y0039
Equi7Grid,V14,Africa,E7G_AF,E024N058T1,100000,2400000,5800000,1,X0024_Y0040
Equi7Grid,V14,Africa,E7G_AF,E024N057T1,100000,2400000,5700000,1,X0024_Y0041
Equi7Grid,V14,Africa,E7G_AF,E024N056T1,100000,2400000,5600000,1,X0024_Y0042
Equi7Grid,V14,Africa,E7G_AF,E025N087T1,100000,2500000,8700000,1,X0025_Y0011
Equi7Grid,V14,Africa,E7G_AF,E025N086T1,100000,2500000,8600000,1,X0025_Y0012
Equi7Grid,V14,Africa,E7G_AF,E025N085T1,100000,2500000,8500000,1,X0025_Y0013
